iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
AUT;Europe;Austria;2020-06-07;16822;19;26,286;672;0;0,571;1867,783;2,11;2,919;74,614;0;0,063;489597;3685;54,361;0,409;5866;0,651;223,163;0,004;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-08;16868;46;32,286;672;0;0,571;1872,89;5,107;3,585;74,614;0;0,063;494761;5164;54,934;0,573;6134;0,681;189,991;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-09;16889;21;32,286;672;0;0,571;1875,222;2,332;3,585;74,614;0;0,063;500921;6160;55,618;0,684;6363;0,706;197,084;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-10;16902;13;32,571;672;0;0,429;1876,665;1,443;3,616;74,614;0;0,048;506344;5423;56,22;0,602;6198;0,688;190,289;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-11;16936;34;33;673;1;0,429;1880,441;3,775;3,664;74,725;0,111;0,048;512501;6157;56,904;0,684;5862;0,651;177,636;0,006;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-12;16964;28;31,857;674;1;0,571;1883,549;3,109;3,537;74,836;0,111;0,063;;;;;5327;0,591;167,215;0,006;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-13;16994;30;27,286;675;1;0,429;1886,88;3,331;3,03;74,947;0,111;0,048;520976;;57,845;;5009;0,556;183,576;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-14;17014;20;27,429;677;2;0,714;1889,101;2,221;3,045;75,169;0,222;0,079;524840;3864;58,274;0,429;5035;0,559;183,568;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-15;17038;24;24,286;677;0;0,714;1891,766;2,665;2,696;75,169;0;0,079;527670;2830;58,588;0,314;4701;0,522;193,571;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-16;17065;27;25,143;678;1;0,857;1894,764;2,998;2,792;75,28;0,111;0,095;532700;5030;59,147;0,558;4540;0,504;180,568;0,006;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-17;17098;33;28;681;3;1,286;1898,428;3,664;3,109;75,613;0,333;0,143;540615;7915;60,026;0,879;4896;0,544;174,857;0,006;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-18;17115;17;25,571;687;6;2;1900,315;1,888;2,839;76,279;0,666;0,222;545927;5312;60,615;0,59;4775;0,53;186,732;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-19;17155;40;27,286;688;1;2;1904,757;4,441;3,03;76,39;0,111;0,222;552130;6203;61,304;0,689;5056;0,561;185,298;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-20;17185;30;27,286;688;0;1,857;1908,088;3,331;3,03;76,39;0;0,206;558208;6078;61,979;0,675;5319;0,591;194,937;0,005;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-21;17247;62;33,286;688;0;1,571;1914,972;6,884;3,696;76,39;0;0,174;560584;2376;62,243;0,264;5106;0,567;153,399;0,007;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-22;17285;38;35,286;690;2;1,857;1919,191;4,219;3,918;76,612;0,222;0,206;565800;5216;62,822;0,579;5447;0,605;154,368;0,006;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-23;17320;35;36,429;690;0;1,714;1923,077;3,886;4,045;76,612;0;0,19;572473;6673;63,563;0,741;5682;0,631;155,976;0,006;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-24;17351;31;36,143;693;3;1,714;1926,519;3,442;4,013;76,945;0,333;0,19;578584;6111;64,241;0,679;5424;0,602;150,071;0,007;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-25;17384;33;38,429;693;0;0,857;1930,183;3,664;4,267;76,945;0;0,095;584243;5659;64,87;0,628;5474;0,608;142,446;0,007;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-26;17431;47;39,429;698;5;1,429;1935,401;5,219;4,378;77,5;0,555;0,159;590442;6199;65,558;0,688;5473;0,608;138,808;0,007;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-27;17498;67;44,714;698;0;1,429;1942,841;7,439;4,965;77,5;0;0,159;597495;7053;66,341;0,783;5612;0,623;125,508;0,008;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-28;17562;64;45;700;2;1,714;1949,947;7,106;4,996;77,723;0,222;0,19;602520;5025;66,899;0,558;5991;0,665;133,133;0,008;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-29;17625;63;48,571;702;2;1,714;1956,942;6,995;5,393;77,945;0,222;0,19;606375;3855;67,327;0,428;5796;0,644;119,329;0,008;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-06-30;17666;41;49,429;703;1;1,857;1961,494;4,552;5,488;78,056;0,111;0,206;612756;6381;68,036;0,708;5755;0,639;116,431;0,009;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-01;17777;111;60,857;705;2;1,714;1973,819;12,325;6,757;78,278;0,222;0,19;620866;8110;68,936;0,9;6040;0,671;99,249;0,01;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-02;17814;37;61,429;705;0;1,714;1977,927;4,108;6,821;78,278;0;0,19;628700;7834;69,806;0,87;6351;0,705;103,388;0,01;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-03;17952;138;74,429;705;0;1;1993,249;15,322;8,264;78,278;0;0,111;635505;6805;70,561;0,756;6438;0,715;86,499;0,012;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-04;18073;121;82,143;705;0;1;2006,684;13,435;9,12;78,278;0;0,111;642679;7174;71,358;0,797;6455;0,717;78,583;0,013;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-05;18196;123;90,571;705;0;0,714;2020,341;13,657;10,056;78,278;0;0,079;647804;5125;71,927;0,569;6469;0,718;71,424;0,014;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-06;18269;73;92;706;1;0,571;2028,446;8,105;10,215;78,389;0,111;0,063;654105;6301;72,627;0,7;6819;0,757;74,12;0,013;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-07;18326;57;94,286;706;0;0,429;2034,775;6,329;10,469;78,389;0;0,048;660149;6044;73,298;0,671;6770;0,752;71,803;0,014;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-08;18415;89;91,143;706;0;0,143;2044,657;9,882;10,12;78,389;0;0,016;668220;8071;74,194;0,896;6765;0,751;74,224;0,013;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-09;18516;101;100,286;706;0;0,143;2055,871;11,214;11,135;78,389;0;0,016;675727;7507;75,027;0,834;6718;0,746;66,989;0,015;tests performed;43,52;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-10;18613;97;94,429;706;0;0,143;2066,641;10,77;10,485;78,389;0;0,016;683484;7757;75,889;0,861;6854;0,761;72,584;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-11;18687;74;87,714;706;0;0,143;2074,858;8,216;9,739;78,389;0;0,016;691709;8225;76,802;0,913;7004;0,778;79,85;0,013;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-12;18795;108;85,571;706;0;0,143;2086,849;11,991;9,501;78,389;0;0,016;696740;5031;77,361;0,559;6991;0,776;81,698;0,012;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-13;18847;52;82,571;708;2;0,286;2092,623;5,774;9,168;78,611;0,222;0,032;700616;3876;77,791;0,43;6644;0,738;80,464;0,012;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-14;18859;12;76,143;708;0;0,286;2093,955;1,332;8,454;78,611;0;0,032;;;;;6901;0,766;90,632;0,011;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-15;19060;201;92,143;709;1;0,429;2116,273;22,317;10,231;78,722;0,111;0,048;716293;;79,532;;6868;0,763;74,536;0,013;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-16;19115;55;85,571;710;1;0,571;2122,38;6,107;9,501;78,833;0,111;0,063;726345;10052;80,648;1,116;7231;0,803;84,503;0,012;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-17;19268;153;93,571;710;0;0,571;2139,368;16,988;10,389;78,833;0;0,063;734413;8068;81,543;0,896;7276;0,808;77,759;0,013;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-18;19406;138;102,714;710;0;0,571;2154,69;15,322;11,405;78,833;0;0,063;743090;8677;82,507;0,963;7340;0,815;71,46;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-19;19508;102;101,857;710;0;0,571;2166,015;11,325;11,309;78,833;0;0,063;748669;5579;83,126;0,619;7418;0,824;72,827;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-20;19571;63;103,429;710;0;0,286;2173,01;6,995;11,484;78,833;0;0,032;798436;49767;88,652;5,526;13974;1,552;135,108;0,007;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-21;19679;108;117,143;710;0;0,286;2185,002;11,991;13,007;78,833;0;0,032;805600;7164;89,448;0,795;13878;1,541;118,471;0,008;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-22;19818;139;108,286;710;0;0,143;2200,435;15,433;12,023;78,833;0;0,016;814681;9081;90,456;1,008;14055;1,561;129,796;0,008;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-23;19958;140;120,429;711;1;0,143;2215,98;15,545;13,371;78,944;0,111;0,016;826031;11350;91,716;1,26;14241;1,581;118,253;0,008;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-24;20122;164;122;711;0;0,143;2234,189;18,209;13,546;78,944;0;0,016;833841;7810;92,583;0,867;14204;1,577;116,426;0,009;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-25;20229;107;117,571;711;0;0,143;2246,069;11,88;13,054;78,944;0;0,016;840890;7049;93,366;0,783;13971;1,551;118,83;0,008;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-26;20349;120;120,143;712;1;0,286;2259,393;13,324;13,34;79,055;0,111;0,032;847898;7008;94,144;0,778;14176;1,574;117,993;0,008;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-27;20486;137;130,714;712;0;0,286;2274,605;15,211;14,513;79,055;0;0,032;861206;13308;95,622;1,478;8967;0,996;68,6;0,015;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-28;20550;64;124,429;713;1;0,429;2281,711;7,106;13,816;79,166;0,111;0,048;870602;9396;96,665;1,043;9286;1,031;74,629;0,013;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-29;20682;132;123,429;713;0;0,429;2296,367;14,656;13,705;79,166;0;0,048;880036;9434;97,712;1,047;9336;1,037;75,639;0,013;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-30;20846;164;126,857;716;3;0,714;2314,576;18,209;14,085;79,499;0,333;0,079;890461;10425;98,87;1,158;9204;1,022;72,554;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-07-31;21009;163;126,714;718;2;1;2332,675;18,098;14,069;79,721;0,222;0,111;897819;7358;99,687;0,817;9140;1,015;72,131;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-01;21098;89;124,143;718;0;1;2342,556;9,882;13,784;79,721;0;0,111;905314;7495;100,519;0,832;9203;1,022;74,132;0,013;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-02;21224;126;125;718;0;0,857;2356,546;13,99;13,879;79,721;0;0,095;910437;5123;101,088;0,569;8934;0,992;71,472;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-03;21309;85;117,571;718;0;0,857;2365,984;9,438;13,054;79,721;0;0,095;916778;6341;101,792;0,704;7939;0,881;67,525;0,015;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-04;21341;32;113;718;0;0,714;2369,537;3,553;12,547;79,721;0;0,079;923902;7124;102,583;0,791;7614;0,845;67,381;0,015;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-05;21472;131;112,857;719;1;0,857;2384,082;14,545;12,531;79,832;0,111;0,095;;;;;7222;0,802;63,992;0,016;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-06;21575;103;104,143;719;0;0,429;2395,519;11,436;11,563;79,832;0;0,048;937275;;104,068;;6688;0,743;64,219;0,016;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-07;21689;114;97,143;719;0;0,143;2408,176;12,658;10,786;79,832;0;0,016;947305;10030;105,181;1,114;7069;0,785;72,769;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-08;21819;130;103;720;1;0,286;2422,611;14,434;11,436;79,943;0,111;0,032;955239;7934;106,062;0,881;7132;0,792;69,243;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-09;21935;116;101,571;721;1;0,429;2435,49;12,88;11,278;80,054;0,111;0,048;961868;6629;106,798;0,736;7347;0,816;72,333;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-10;22011;76;100,286;721;0;0,429;2443,929;8,438;11,135;80,054;0;0,048;965758;3890;107,23;0,432;6997;0,777;69,771;0,014;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-11;22122;111;111,571;723;2;0,714;2456,253;12,325;12,388;80,276;0,222;0,079;974508;8750;108,202;0,972;7229;0,803;64,793;0,015;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-12;22260;138;112,571;723;0;0,571;2471,576;15,322;12,499;80,276;0;0,063;983018;8510;109,147;0,945;7490;0,832;66,536;0,015;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-13;22501;241;132,286;724;1;0,714;2498,335;26,759;14,688;80,387;0,111;0,079;991508;8490;110,089;0,943;7748;0,86;58,57;0,017;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-14;22730;229;148,714;725;1;0,857;2523,761;25,426;16,512;80,498;0,111;0,095;1003432;11924;111,413;1,324;8018;0,89;53,915;0,019;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-15;22951;221;161,714;725;0;0,714;2548,299;24,538;17,955;80,498;0;0,079;1009354;5922;112,071;0,658;7731;0,858;47,807;0,021;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-16;23211;260;182,286;728;3;1;2577,167;28,868;20,24;80,831;0,333;0,111;1018490;9136;113,085;1,014;8089;0,898;44,375;0,023;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-17;23373;162;194,571;728;0;1;2595,155;17,987;21,604;80,831;0;0,111;1024067;5577;113,704;0,619;8330;0,925;42,812;0,023;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-18;23717;344;227,857;729;1;0,857;2633,35;38,195;25,299;80,942;0,111;0,095;1037888;13821;115,239;1,535;9054;1,005;39,735;0,025;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-19;23875;158;230,714;729;0;0,857;2650,893;17,543;25,617;80,942;0;0,095;1048216;10328;116,386;1,147;9314;1,034;40,37;0,025;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-20;24300;425;257;729;0;0,714;2698,081;47,189;28,535;80,942;0;0,079;1061437;13221;117,854;1,468;9990;1,109;38,872;0,026;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-21;24608;308;268,286;729;0;0,571;2732,279;34,198;29,788;80,942;0;0,063;1075409;13972;119,405;1,551;10282;1,142;38,325;0,026;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-22;24883;275;276;730;1;0,714;2762,813;30,534;30,645;81,053;0,111;0,079;1087155;11746;120,709;1,304;11114;1,234;40,268;0,025;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-23;25099;216;269,714;732;2;0,571;2786,796;23,983;29,947;81,276;0,222;0,063;1094987;7832;121,579;0,87;10928;1,213;40,517;0,025;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-24;25239;140;266,571;732;0;0,571;2802,341;15,545;29,598;81,276;0;0,063;1101206;6219;122,269;0,691;11020;1,224;41,34;0,024;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-25;25547;308;261,429;733;1;0,571;2836,538;34,198;29,027;81,387;0,111;0,063;1110089;8883;123,256;0,986;10314;1,145;39,452;0,025;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-26;25838;291;280,429;733;0;0,571;2868,849;32,31;31,137;81,387;0;0,063;1119199;9110;124,267;1,012;10140;1,126;36,159;0,028;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-27;26154;316;264,857;733;0;0,571;2903,935;35,086;29,408;81,387;0;0,063;1133243;14044;125,826;1,559;10258;1,139;38,73;0,026;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-28;26381;227;253,286;733;0;0,571;2929,139;25,204;28,123;81,387;0;0,063;1147944;14701;127,459;1,632;10362;1,151;40,91;0,024;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-29;26763;382;268,571;733;0;0,429;2971,554;42,414;29,82;81,387;0;0,048;1160743;12799;128,88;1,421;10513;1,167;39,144;0,026;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-30;26937;174;262,571;733;0;0,143;2990,873;19,32;29,154;81,387;0;0,016;1172092;11349;130,14;1,26;11015;1,223;41,95;0,024;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-08-31;27218;281;282,714;733;0;0,143;3022,073;31,2;31,39;81,387;0;0,016;1180711;8619;131,097;0,957;11358;1,261;40,175;0,025;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-01;27404;186;265,286;733;0;0;3042,725;20,652;29,455;81,387;0;0;1193127;12416;132,475;1,379;11863;1,317;44,718;0,022;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-02;27741;337;271,857;734;1;0,143;3080,143;37,418;30,185;81,498;0,111;0,016;1210568;17441;134,412;1,937;13053;1,449;48,014;0,021;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
